order_id,user_id,order_date,time,order_hour_of_day,product_name,quantity,price,category,product_id,month,hour,day
2435,80,2024-09-09,1900-01-01 20:20:00,20,Chips,2,208.62,Snacks,773,9,20,9
2436,149,2024-05-07,1900-01-01 09:05:00,9,Shampoo,1,341.39,Personal Care,302,5,9,7
2436,149,2024-05-07,1900-01-01 09:05:00,9,Soap,2,24.48,Personal Care,583,5,9,7
2436,149,2024-05-07,1900-01-01 09:05:00,9,Pastry,2,257.03,Bakery,743,5,9,7
2436,149,2024-05-07,1900-01-01 09:05:00,9,Mixer Grinder,2,108.89,Electronics,538,5,9,7
2437,482,2024-01-06,1900-01-01 20:52:00,20,Jeans,2,17.24,Clothing,347,1,20,6
2437,482,2024-01-06,1900-01-01 20:52:00,20,Shirt,3,83.01,Clothing,280,1,20,6
2437,482,2024-01-06,1900-01-01 20:52:00,20,Baby Food,1,242.17,Baby Care,175,1,20,6
2437,482,2024-01-06,1900-01-01 20:52:00,20,Spinach,1,105.39,Fruits & Vegetables,156,1,20,6
2437,482,2024-01-06,1900-01-01 20:52:00,20,Yogurt,2,42.7,Dairy & Eggs,976,1,20,6
2437,482,2024-01-06,1900-01-01 20:52:00,20,Butter,2,183.31,Dairy & Eggs,899,1,20,6
2437,482,2024-01-06,1900-01-01 20:52:00,20,Croissant,1,483.44,Bakery,953,1,20,6
2438,74,2024-05-29,1900-01-01 21:25:00,21,Croissant,2,391.98,Bakery,201,5,21,29
2438,74,2024-05-29,1900-01-01 21:25:00,21,Cheese,3,24.08,Dairy & Eggs,386,5,21,29
2438,74,2024-05-29,1900-01-01 21:25:00,21,Electric Kettle,2,355.35,Electronics,384,5,21,29
2438,74,2024-05-29,1900-01-01 21:25:00,21,Soap,3,345.23,Personal Care,320,5,21,29
2438,74,2024-05-29,1900-01-01 21:25:00,21,Lentils,1,487.93,Grains & Staples,707,5,21,29
2438,74,2024-05-29,1900-01-01 21:25:00,21,Spinach,2,130.27,Fruits & Vegetables,474,5,21,29
2438,74,2024-05-29,1900-01-01 21:25:00,21,Cheese,3,428.32,Dairy & Eggs,299,5,21,29
2439,94,2024-06-25,1900-01-01 19:55:00,19,Floor Cleaner,1,198.81,Household,839,6,19,25
2439,94,2024-06-25,1900-01-01 19:55:00,19,Croissant,1,66.99,Bakery,580,6,19,25
2439,94,2024-06-25,1900-01-01 19:55:00,19,Floor Cleaner,1,38.13,Household,926,6,19,25
2439,94,2024-06-25,1900-01-01 19:55:00,19,Milk,2,207.41,Dairy & Eggs,670,6,19,25
2439,94,2024-06-25,1900-01-01 19:55:00,19,Salt,2,407.01,Grains & Staples,801,6,19,25
2440,480,2024-07-30,1900-01-01 10:24:00,10,Soap,1,349.6,Personal Care,356,7,10,30
2440,480,2024-07-30,1900-01-01 10:24:00,10,Tomato,2,39.58,Fruits & Vegetables,315,7,10,30
2440,480,2024-07-30,1900-01-01 10:24:00,10,Diapers,1,228.93,Baby Care,932,7,10,30
2440,480,2024-07-30,1900-01-01 10:24:00,10,Toothpaste,2,382.25,Personal Care,805,7,10,30
2440,480,2024-07-30,1900-01-01 10:24:00,10,Pastry,3,26.92,Bakery,541,7,10,30
2440,480,2024-07-30,1900-01-01 10:24:00,10,Eggs,1,197.75,Dairy & Eggs,262,7,10,30
2441,310,2024-04-05,1900-01-01 12:25:00,12,Pastry,3,365.06,Bakery,580,4,12,5
2441,310,2024-04-05,1900-01-01 12:25:00,12,Coffee,3,53.5,Beverages,202,4,12,5
2441,310,2024-04-05,1900-01-01 12:25:00,12,Jeans,3,411.91,Clothing,332,4,12,5
2441,310,2024-04-05,1900-01-01 12:25:00,12,Notebook,3,72.39,Stationery,199,4,12,5
2442,201,2024-05-18,1900-01-01 09:20:00,9,Salt,3,260.46,Grains & Staples,400,5,9,18
2442,201,2024-05-18,1900-01-01 09:20:00,9,Butter,1,474.14,Dairy & Eggs,629,5,9,18
2442,201,2024-05-18,1900-01-01 09:20:00,9,Pasta,2,42.7,Grains & Staples,562,5,9,18
2442,201,2024-05-18,1900-01-01 09:20:00,9,Fish,1,121.21,Meat & Seafood,177,5,9,18
2443,453,2024-08-31,1900-01-01 16:38:00,16,Yogurt,3,238.22,Dairy & Eggs,848,8,16,31
2443,453,2024-08-31,1900-01-01 16:38:00,16,Shampoo,3,304.06,Personal Care,621,8,16,31
2443,453,2024-08-31,1900-01-01 16:38:00,16,Beef,1,307.73,Meat & Seafood,827,8,16,31
2443,453,2024-08-31,1900-01-01 16:38:00,16,Salt,2,284.42,Grains & Staples,268,8,16,31
2444,393,2024-10-27,1900-01-01 16:42:00,16,Yogurt,2,364.27,Dairy & Eggs,168,10,16,27
2444,393,2024-10-27,1900-01-01 16:42:00,16,Baby Food,2,110.4,Baby Care,473,10,16,27
2444,393,2024-10-27,1900-01-01 16:42:00,16,Soap,1,470.29,Personal Care,863,10,16,27
2444,393,2024-10-27,1900-01-01 16:42:00,16,Shoes,1,258.25,Footwear,652,10,16,27
2445,116,2024-08-17,1900-01-01 14:50:00,14,Floor Cleaner,3,95.57,Household,644,8,14,17
2445,116,2024-08-17,1900-01-01 14:50:00,14,Fish,3,169.18,Meat & Seafood,283,8,14,17
2445,116,2024-08-17,1900-01-01 14:50:00,14,Wheat Flour,3,343.81,Grains & Staples,507,8,14,17
2445,116,2024-08-17,1900-01-01 14:50:00,14,Detergent,1,15.72,Household,260,8,14,17
2445,116,2024-08-17,1900-01-01 14:50:00,14,Mixer Grinder,1,374.62,Electronics,817,8,14,17
2446,8,2024-07-16,1900-01-01 09:58:00,9,Yogurt,2,384.48,Dairy & Eggs,390,7,9,16
2446,8,2024-07-16,1900-01-01 09:58:00,9,Wheat Flour,3,17.8,Grains & Staples,967,7,9,16
2446,8,2024-07-16,1900-01-01 09:58:00,9,Soap,2,371.21,Personal Care,384,7,9,16
2446,8,2024-07-16,1900-01-01 09:58:00,9,Phone Cover,2,225.34,Electronics,511,7,9,16
2446,8,2024-07-16,1900-01-01 09:58:00,9,Carrot,3,78.07,Fruits & Vegetables,689,7,9,16
2447,191,2024-08-06,1900-01-01 22:47:00,22,Wheat Flour,2,151.46,Grains & Staples,702,8,22,6
2447,191,2024-08-06,1900-01-01 22:47:00,22,Pen,3,233.89,Stationery,522,8,22,6
2447,191,2024-08-06,1900-01-01 22:47:00,22,Saree,1,446.2,Clothing,320,8,22,6
2447,191,2024-08-06,1900-01-01 22:47:00,22,Saree,1,215.81,Clothing,747,8,22,6
2447,191,2024-08-06,1900-01-01 22:47:00,22,Juice,2,364.22,Beverages,822,8,22,6
2448,89,2024-01-02,1900-01-01 11:36:00,11,Banana,1,218.48,Fruits & Vegetables,314,1,11,2
2448,89,2024-01-02,1900-01-01 11:36:00,11,Bread,3,480.65,Bakery,667,1,11,2
2448,89,2024-01-02,1900-01-01 11:36:00,11,Pastry,3,73.86,Bakery,920,1,11,2
2448,89,2024-01-02,1900-01-01 11:36:00,11,Chocolate,3,281.55,Snacks,379,1,11,2
2449,54,2024-04-20,1900-01-01 16:12:00,16,Phone Cover,2,142.71,Electronics,393,4,16,20
2449,54,2024-04-20,1900-01-01 16:12:00,16,Carrot,2,461.55,Fruits & Vegetables,745,4,16,20
2449,54,2024-04-20,1900-01-01 16:12:00,16,Educational Book,1,432.41,Books,652,4,16,20
2449,54,2024-04-20,1900-01-01 16:12:00,16,Educational Book,2,27.83,Books,216,4,16,20
2449,54,2024-04-20,1900-01-01 16:12:00,16,Tissue,3,367.87,Household,209,4,16,20
2449,54,2024-04-20,1900-01-01 16:12:00,16,Tea,2,235.07,Beverages,261,4,16,20
2450,161,2024-11-28,1900-01-01 07:38:00,7,Sugar,1,431.36,Grains & Staples,900,11,7,28
2450,161,2024-11-28,1900-01-01 07:38:00,7,Pen,1,162.9,Stationery,551,11,7,28
2450,161,2024-11-28,1900-01-01 07:38:00,7,Energy Drink,1,86.71,Beverages,281,11,7,28
2451,92,2024-08-16,1900-01-01 10:31:00,10,Butter,1,488.27,Dairy & Eggs,415,8,10,16
2451,92,2024-08-16,1900-01-01 10:31:00,10,Cooking Oil,2,453.91,Grains & Staples,512,8,10,16
2451,92,2024-08-16,1900-01-01 10:31:00,10,Earphones,3,313.71,Electronics,961,8,10,16
2451,92,2024-08-16,1900-01-01 10:31:00,10,Diapers,1,83.15,Baby Care,528,8,10,16
2451,92,2024-08-16,1900-01-01 10:31:00,10,Wheat Flour,1,19.35,Grains & Staples,103,8,10,16
2451,92,2024-08-16,1900-01-01 10:31:00,10,Sugar,3,100.19,Grains & Staples,922,8,10,16
2452,367,2024-06-08,1900-01-01 10:31:00,10,Educational Book,3,238.21,Books,773,6,10,8
2452,367,2024-06-08,1900-01-01 10:31:00,10,Pain Reliever,2,176.68,Health & Wellness,218,6,10,8
2452,367,2024-06-08,1900-01-01 10:31:00,10,Cooking Oil,1,463.81,Grains & Staples,524,6,10,8
2452,367,2024-06-08,1900-01-01 10:31:00,10,Educational Book,2,125.68,Books,988,6,10,8
2452,367,2024-06-08,1900-01-01 10:31:00,10,Croissant,3,229.19,Bakery,629,6,10,8
2453,187,2024-08-14,1900-01-01 09:05:00,9,Soda,2,167.15,Beverages,904,8,9,14
2453,187,2024-08-14,1900-01-01 09:05:00,9,Soda,3,30.27,Beverages,248,8,9,14
2453,187,2024-08-14,1900-01-01 09:05:00,9,Bread,2,395.26,Bakery,480,8,9,14
2454,79,2024-06-25,1900-01-01 08:18:00,8,Biscuits,2,281.4,Snacks,211,6,8,25
2454,79,2024-06-25,1900-01-01 08:18:00,8,Prawns,3,72.84,Meat & Seafood,730,6,8,25
2454,79,2024-06-25,1900-01-01 08:18:00,8,Spinach,2,393.62,Fruits & Vegetables,363,6,8,25
2454,79,2024-06-25,1900-01-01 08:18:00,8,Biscuits,1,292.77,Snacks,172,6,8,25
2455,278,2024-06-09,1900-01-01 09:02:00,9,Shampoo,3,210.09,Personal Care,201,6,9,9
2455,278,2024-06-09,1900-01-01 09:02:00,9,Soap,2,106.09,Personal Care,350,6,9,9
2455,278,2024-06-09,1900-01-01 09:02:00,9,Floor Cleaner,1,366.06,Household,422,6,9,9
2455,278,2024-06-09,1900-01-01 09:02:00,9,Sugar,3,433.2,Grains & Staples,849,6,9,9
2455,278,2024-06-09,1900-01-01 09:02:00,9,Saree,3,318.98,Clothing,131,6,9,9
2456,317,2024-06-23,1900-01-01 16:54:00,16,Rice,1,111.52,Grains & Staples,974,6,16,23
2456,317,2024-06-23,1900-01-01 16:54:00,16,Butter,2,243.75,Dairy & Eggs,790,6,16,23
2456,317,2024-06-23,1900-01-01 16:54:00,16,Shoes,3,310.38,Footwear,426,6,16,23
2456,317,2024-06-23,1900-01-01 16:54:00,16,Rice,1,337.52,Grains & Staples,317,6,16,23
2457,275,2024-07-09,1900-01-01 09:07:00,9,Chips,3,52.16,Snacks,798,7,9,9
2457,275,2024-07-09,1900-01-01 09:07:00,9,Yogurt,1,219.77,Dairy & Eggs,238,7,9,9
2457,275,2024-07-09,1900-01-01 09:07:00,9,Potato,3,52.48,Fruits & Vegetables,954,7,9,9
2457,275,2024-07-09,1900-01-01 09:07:00,9,Bread,1,430.79,Bakery,709,7,9,9
2457,275,2024-07-09,1900-01-01 09:07:00,9,Pain Reliever,3,491.08,Health & Wellness,487,7,9,9
2458,472,2024-01-11,1900-01-01 07:08:00,7,Milk,1,378.8,Dairy & Eggs,805,1,7,11
2458,472,2024-01-11,1900-01-01 07:08:00,7,Popcorn,3,465.95,Snacks,501,1,7,11
2458,472,2024-01-11,1900-01-01 07:08:00,7,Belt,1,336.18,Clothing Accessories,255,1,7,11
2459,367,2024-11-22,1900-01-01 11:50:00,11,Pen,2,226.13,Stationery,999,11,11,22
2459,367,2024-11-22,1900-01-01 11:50:00,11,Orange,1,426.5,Fruits & Vegetables,851,11,11,22
2459,367,2024-11-22,1900-01-01 11:50:00,11,Baby Food,3,106.0,Baby Care,298,11,11,22
2459,367,2024-11-22,1900-01-01 11:50:00,11,Fish,1,401.48,Meat & Seafood,757,11,11,22
2459,367,2024-11-22,1900-01-01 11:50:00,11,Pain Reliever,1,329.0,Health & Wellness,651,11,11,22
2459,367,2024-11-22,1900-01-01 11:50:00,11,Milk,1,168.37,Dairy & Eggs,403,11,11,22
2460,160,2024-08-11,1900-01-01 16:49:00,16,Floor Cleaner,2,210.04,Household,995,8,16,11
2460,160,2024-08-11,1900-01-01 16:49:00,16,Coffee,3,225.77,Beverages,775,8,16,11
2460,160,2024-08-11,1900-01-01 16:49:00,16,Apple,3,402.54,Fruits & Vegetables,370,8,16,11
2460,160,2024-08-11,1900-01-01 16:49:00,16,Butter,1,35.97,Dairy & Eggs,264,8,16,11
2460,160,2024-08-11,1900-01-01 16:49:00,16,Chocolate,3,349.53,Snacks,815,8,16,11
2460,160,2024-08-11,1900-01-01 16:49:00,16,Pastry,3,67.48,Bakery,625,8,16,11
2460,160,2024-08-11,1900-01-01 16:49:00,16,Dress,1,47.34,Clothing,217,8,16,11
2461,116,2024-02-23,1900-01-01 16:59:00,16,Beef,3,344.52,Meat & Seafood,446,2,16,23
2461,116,2024-02-23,1900-01-01 16:59:00,16,Rice,2,327.97,Grains & Staples,118,2,16,23
2461,116,2024-02-23,1900-01-01 16:59:00,16,Milk,1,469.83,Dairy & Eggs,143,2,16,23
2462,226,2024-11-16,1900-01-01 07:49:00,7,Energy Drink,3,102.19,Beverages,560,11,7,16
2462,226,2024-11-16,1900-01-01 07:49:00,7,Pasta,3,338.15,Grains & Staples,691,11,7,16
2462,226,2024-11-16,1900-01-01 07:49:00,7,Spinach,1,279.87,Fruits & Vegetables,232,11,7,16
2463,489,2024-02-11,1900-01-01 11:34:00,11,Dress,2,177.64,Clothing,743,2,11,11
2463,489,2024-02-11,1900-01-01 11:34:00,11,Rice,1,426.81,Grains & Staples,269,2,11,11
2463,489,2024-02-11,1900-01-01 11:34:00,11,Pasta,2,11.2,Grains & Staples,756,2,11,11
2463,489,2024-02-11,1900-01-01 11:34:00,11,Coffee,3,417.93,Beverages,371,2,11,11
2463,489,2024-02-11,1900-01-01 11:34:00,11,Shirt,3,330.62,Clothing,383,2,11,11
2463,489,2024-02-11,1900-01-01 11:34:00,11,Tea,3,442.6,Beverages,237,2,11,11
2463,489,2024-02-11,1900-01-01 11:34:00,11,Chicken Breast,2,84.79,Meat & Seafood,397,2,11,11
2464,434,2024-06-14,1900-01-01 08:09:00,8,Spices,3,425.29,Grains & Staples,759,6,8,14
2464,434,2024-06-14,1900-01-01 08:09:00,8,Salt,1,103.8,Grains & Staples,640,6,8,14
2464,434,2024-06-14,1900-01-01 08:09:00,8,Jeans,3,18.55,Clothing,184,6,8,14
2464,434,2024-06-14,1900-01-01 08:09:00,8,Shoes,3,360.98,Footwear,714,6,8,14
2464,434,2024-06-14,1900-01-01 08:09:00,8,Diapers,1,312.0,Baby Care,602,6,8,14
2464,434,2024-06-14,1900-01-01 08:09:00,8,Pen,1,474.14,Stationery,278,6,8,14
2464,434,2024-06-14,1900-01-01 08:09:00,8,Earphones,2,254.64,Electronics,440,6,8,14
2465,384,2024-08-21,1900-01-01 22:13:00,22,Diapers,3,192.42,Baby Care,322,8,22,21
2465,384,2024-08-21,1900-01-01 22:13:00,22,Face Wash,3,325.37,Personal Care,760,8,22,21
2465,384,2024-08-21,1900-01-01 22:13:00,22,Baby Food,1,210.96,Baby Care,716,8,22,21
2466,71,2024-05-16,1900-01-01 07:12:00,7,Belt,2,256.11,Clothing Accessories,316,5,7,16
2466,71,2024-05-16,1900-01-01 07:12:00,7,Butter,3,99.73,Dairy & Eggs,845,5,7,16
2466,71,2024-05-16,1900-01-01 07:12:00,7,Beef,1,345.39,Meat & Seafood,934,5,7,16
2466,71,2024-05-16,1900-01-01 07:12:00,7,Fish,1,498.97,Meat & Seafood,177,5,7,16
2466,71,2024-05-16,1900-01-01 07:12:00,7,Soda,2,199.57,Beverages,674,5,7,16
2467,316,2024-12-08,1900-01-01 13:09:00,13,Fish,2,155.18,Meat & Seafood,128,12,13,8
2467,316,2024-12-08,1900-01-01 13:09:00,13,Carrot,2,182.31,Fruits & Vegetables,543,12,13,8
2467,316,2024-12-08,1900-01-01 13:09:00,13,Shoes,3,453.81,Footwear,119,12,13,8
2467,316,2024-12-08,1900-01-01 13:09:00,13,Belt,2,388.45,Clothing Accessories,181,12,13,8
2467,316,2024-12-08,1900-01-01 13:09:00,13,Lentils,1,207.17,Grains & Staples,187,12,13,8
2468,69,2024-11-05,1900-01-01 11:25:00,11,Toilet Paper,3,66.22,Household,982,11,11,5
2468,69,2024-11-05,1900-01-01 11:25:00,11,Coffee,3,298.61,Beverages,115,11,11,5
2468,69,2024-11-05,1900-01-01 11:25:00,11,Spinach,1,486.08,Fruits & Vegetables,629,11,11,5
2468,69,2024-11-05,1900-01-01 11:25:00,11,Cookies,2,23.61,Bakery,222,11,11,5
2468,69,2024-11-05,1900-01-01 11:25:00,11,Baby Food,1,425.55,Baby Care,836,11,11,5
2469,461,2024-12-07,1900-01-01 06:14:00,6,Shoes,2,76.0,Footwear,524,12,6,7
2469,461,2024-12-07,1900-01-01 06:14:00,6,Shoes,1,149.78,Footwear,634,12,6,7
2469,461,2024-12-07,1900-01-01 06:14:00,6,Butter,2,283.79,Dairy & Eggs,649,12,6,7
2469,461,2024-12-07,1900-01-01 06:14:00,6,Diapers,2,297.45,Baby Care,778,12,6,7
2469,461,2024-12-07,1900-01-01 06:14:00,6,Soap,2,283.44,Personal Care,677,12,6,7
2470,340,2024-09-26,1900-01-01 17:04:00,17,Banana,1,144.85,Fruits & Vegetables,890,9,17,26
2470,340,2024-09-26,1900-01-01 17:04:00,17,Fish,2,454.08,Meat & Seafood,774,9,17,26
2470,340,2024-09-26,1900-01-01 17:04:00,17,Diapers,3,388.88,Baby Care,164,9,17,26
2470,340,2024-09-26,1900-01-01 17:04:00,17,Butter,2,230.59,Dairy & Eggs,533,9,17,26
2470,340,2024-09-26,1900-01-01 17:04:00,17,Fish,2,143.54,Meat & Seafood,235,9,17,26
2470,340,2024-09-26,1900-01-01 17:04:00,17,Fish,3,178.6,Meat & Seafood,909,9,17,26
2470,340,2024-09-26,1900-01-01 17:04:00,17,Milk,2,307.6,Dairy & Eggs,813,9,17,26
2471,69,2024-08-02,1900-01-01 12:56:00,12,Chicken Breast,3,19.9,Meat & Seafood,734,8,12,2
2471,69,2024-08-02,1900-01-01 12:56:00,12,Salt,3,231.93,Grains & Staples,214,8,12,2
2471,69,2024-08-02,1900-01-01 12:56:00,12,Tomato,3,275.77,Fruits & Vegetables,221,8,12,2
2471,69,2024-08-02,1900-01-01 12:56:00,12,Pen,3,236.78,Stationery,781,8,12,2
2471,69,2024-08-02,1900-01-01 12:56:00,12,Chips,3,467.28,Snacks,724,8,12,2
2471,69,2024-08-02,1900-01-01 12:56:00,12,Orange,2,321.06,Fruits & Vegetables,738,8,12,2
2472,307,2024-08-04,1900-01-01 20:45:00,20,Energy Drink,3,235.73,Beverages,682,8,20,4
2472,307,2024-08-04,1900-01-01 20:45:00,20,Pen,2,125.48,Stationery,848,8,20,4
2472,307,2024-08-04,1900-01-01 20:45:00,20,Milk,3,423.84,Dairy & Eggs,342,8,20,4
2472,307,2024-08-04,1900-01-01 20:45:00,20,Dishwashing Liquid,3,244.03,Household,682,8,20,4
2472,307,2024-08-04,1900-01-01 20:45:00,20,Toilet Paper,2,10.4,Household,272,8,20,4
2472,307,2024-08-04,1900-01-01 20:45:00,20,Soda,1,41.33,Beverages,857,8,20,4
2472,307,2024-08-04,1900-01-01 20:45:00,20,Orange,3,447.0,Fruits & Vegetables,425,8,20,4
2473,173,2024-06-13,1900-01-01 20:15:00,20,Energy Drink,3,183.63,Beverages,387,6,20,13
2473,173,2024-06-13,1900-01-01 20:15:00,20,Energy Drink,1,51.42,Beverages,634,6,20,13
2473,173,2024-06-13,1900-01-01 20:15:00,20,Pastry,1,30.97,Bakery,545,6,20,13
2473,173,2024-06-13,1900-01-01 20:15:00,20,Butter,3,473.52,Dairy & Eggs,833,6,20,13
2473,173,2024-06-13,1900-01-01 20:15:00,20,Milk,3,373.56,Dairy & Eggs,916,6,20,13
2474,276,2024-07-27,1900-01-01 13:23:00,13,Pain Reliever,2,125.44,Health & Wellness,678,7,13,27
2474,276,2024-07-27,1900-01-01 13:23:00,13,Rice,1,123.41,Grains & Staples,154,7,13,27
2474,276,2024-07-27,1900-01-01 13:23:00,13,Shirt,3,138.02,Clothing,499,7,13,27
2475,438,2024-12-14,1900-01-01 09:58:00,9,Bread,2,409.38,Bakery,116,12,9,14
2475,438,2024-12-14,1900-01-01 09:58:00,9,Soda,2,373.36,Beverages,126,12,9,14
2475,438,2024-12-14,1900-01-01 09:58:00,9,Chicken Breast,1,474.78,Meat & Seafood,285,12,9,14
2475,438,2024-12-14,1900-01-01 09:58:00,9,Shampoo,2,93.03,Personal Care,146,12,9,14
2475,438,2024-12-14,1900-01-01 09:58:00,9,Beef,3,308.1,Meat & Seafood,823,12,9,14
2475,438,2024-12-14,1900-01-01 09:58:00,9,Spinach,2,145.72,Fruits & Vegetables,126,12,9,14
2476,335,2024-02-26,1900-01-01 17:37:00,17,Energy Drink,2,84.49,Beverages,162,2,17,26
2476,335,2024-02-26,1900-01-01 17:37:00,17,Tomato,3,76.28,Fruits & Vegetables,623,2,17,26
2476,335,2024-02-26,1900-01-01 17:37:00,17,Sugar,2,236.4,Grains & Staples,506,2,17,26
2476,335,2024-02-26,1900-01-01 17:37:00,17,Wheat Flour,3,441.93,Grains & Staples,364,2,17,26
2476,335,2024-02-26,1900-01-01 17:37:00,17,Banana,2,19.84,Fruits & Vegetables,910,2,17,26
2477,462,2024-02-22,1900-01-01 19:14:00,19,Baby Food,3,104.56,Baby Care,145,2,19,22
2477,462,2024-02-22,1900-01-01 19:14:00,19,Charger,3,323.45,Electronics,320,2,19,22
2477,462,2024-02-22,1900-01-01 19:14:00,19,Carrot,3,388.88,Fruits & Vegetables,314,2,19,22
2477,462,2024-02-22,1900-01-01 19:14:00,19,Sugar,3,49.93,Grains & Staples,471,2,19,22
2477,462,2024-02-22,1900-01-01 19:14:00,19,Marker,3,273.04,Stationery,677,2,19,22
2477,462,2024-02-22,1900-01-01 19:14:00,19,Wheat Flour,2,362.05,Grains & Staples,597,2,19,22
2478,53,2024-08-24,1900-01-01 10:35:00,10,Diapers,3,170.15,Baby Care,573,8,10,24
2478,53,2024-08-24,1900-01-01 10:35:00,10,Orange,3,470.09,Fruits & Vegetables,999,8,10,24
2478,53,2024-08-24,1900-01-01 10:35:00,10,Charger,3,319.36,Electronics,216,8,10,24
2478,53,2024-08-24,1900-01-01 10:35:00,10,Wheat Flour,2,411.94,Grains & Staples,267,8,10,24
2478,53,2024-08-24,1900-01-01 10:35:00,10,Soap,1,359.33,Personal Care,606,8,10,24
2478,53,2024-08-24,1900-01-01 10:35:00,10,Carrot,2,330.66,Fruits & Vegetables,761,8,10,24
2479,430,2024-01-21,1900-01-01 22:09:00,22,Earphones,1,458.19,Electronics,873,1,22,21
2479,430,2024-01-21,1900-01-01 22:09:00,22,Milk,3,103.19,Dairy & Eggs,706,1,22,21
2479,430,2024-01-21,1900-01-01 22:09:00,22,Dress,3,138.29,Clothing,564,1,22,21
2479,430,2024-01-21,1900-01-01 22:09:00,22,Juice,1,259.74,Beverages,568,1,22,21
2479,430,2024-01-21,1900-01-01 22:09:00,22,Shirt,1,249.64,Clothing,127,1,22,21
2479,430,2024-01-21,1900-01-01 22:09:00,22,Juice,3,319.58,Beverages,835,1,22,21
2479,430,2024-01-21,1900-01-01 22:09:00,22,Baby Food,2,481.72,Baby Care,995,1,22,21
2480,303,2024-06-19,1900-01-01 12:45:00,12,Jeans,2,101.54,Clothing,391,6,12,19
2480,303,2024-06-19,1900-01-01 12:45:00,12,Cake,3,467.06,Bakery,548,6,12,19
2480,303,2024-06-19,1900-01-01 12:45:00,12,Wheat Flour,2,33.43,Grains & Staples,872,6,12,19
2480,303,2024-06-19,1900-01-01 12:45:00,12,Coffee,1,142.85,Beverages,754,6,12,19
2481,128,2024-12-02,1900-01-01 17:19:00,17,Salt,2,328.86,Grains & Staples,186,12,17,2
2481,128,2024-12-02,1900-01-01 17:19:00,17,Sugar,1,64.77,Grains & Staples,763,12,17,2
2481,128,2024-12-02,1900-01-01 17:19:00,17,Cooking Oil,3,242.82,Grains & Staples,552,12,17,2
2481,128,2024-12-02,1900-01-01 17:19:00,17,Face Wash,2,255.51,Personal Care,900,12,17,2
2481,128,2024-12-02,1900-01-01 17:19:00,17,Pasta,1,208.13,Grains & Staples,310,12,17,2
2481,128,2024-12-02,1900-01-01 17:19:00,17,Coffee,3,385.45,Beverages,529,12,17,2
2482,20,2024-01-30,1900-01-01 08:22:00,8,Tissue,2,246.82,Household,558,1,8,30
2482,20,2024-01-30,1900-01-01 08:22:00,8,Croissant,3,287.61,Bakery,137,1,8,30
2482,20,2024-01-30,1900-01-01 08:22:00,8,Banana,1,41.37,Fruits & Vegetables,900,1,8,30
2482,20,2024-01-30,1900-01-01 08:22:00,8,Fiction Book,2,342.61,Books,591,1,8,30
2483,278,2024-06-21,1900-01-01 06:49:00,6,Belt,1,78.59,Clothing Accessories,514,6,6,21
2483,278,2024-06-21,1900-01-01 06:49:00,6,Pen,3,302.72,Stationery,553,6,6,21
2483,278,2024-06-21,1900-01-01 06:49:00,6,Shoes,2,109.35,Footwear,472,6,6,21
2484,134,2024-08-11,1900-01-01 11:39:00,11,Tissue,3,259.79,Household,132,8,11,11
2484,134,2024-08-11,1900-01-01 11:39:00,11,Carrot,3,271.51,Fruits & Vegetables,733,8,11,11
2484,134,2024-08-11,1900-01-01 11:39:00,11,Toothpaste,3,235.08,Personal Care,239,8,11,11
2484,134,2024-08-11,1900-01-01 11:39:00,11,Rice,3,413.99,Grains & Staples,833,8,11,11
2484,134,2024-08-11,1900-01-01 11:39:00,11,Detergent,1,394.69,Household,769,8,11,11
2484,134,2024-08-11,1900-01-01 11:39:00,11,Pen,2,436.92,Stationery,799,8,11,11
2485,363,2024-01-02,1900-01-01 22:04:00,22,Mixer Grinder,2,16.6,Electronics,712,1,22,2
2485,363,2024-01-02,1900-01-01 22:04:00,22,Detergent,2,286.84,Household,937,1,22,2
2485,363,2024-01-02,1900-01-01 22:04:00,22,Milk,2,152.78,Dairy & Eggs,723,1,22,2
2485,363,2024-01-02,1900-01-01 22:04:00,22,Pasta,2,104.52,Grains & Staples,492,1,22,2
2485,363,2024-01-02,1900-01-01 22:04:00,22,Detergent,3,105.58,Household,394,1,22,2
2485,363,2024-01-02,1900-01-01 22:04:00,22,Pasta,2,483.32,Grains & Staples,970,1,22,2
2485,363,2024-01-02,1900-01-01 22:04:00,22,Dishwashing Liquid,3,416.03,Household,528,1,22,2
2486,52,2024-08-28,1900-01-01 13:44:00,13,Chicken Breast,3,55.97,Meat & Seafood,561,8,13,28
2486,52,2024-08-28,1900-01-01 13:44:00,13,Soda,2,247.01,Beverages,906,8,13,28
2486,52,2024-08-28,1900-01-01 13:44:00,13,Detergent,2,129.09,Household,924,8,13,28
2486,52,2024-08-28,1900-01-01 13:44:00,13,Dress,1,163.01,Clothing,603,8,13,28
2486,52,2024-08-28,1900-01-01 13:44:00,13,Educational Book,3,93.65,Books,322,8,13,28
2487,176,2024-01-07,1900-01-01 10:09:00,10,Potato,3,424.97,Fruits & Vegetables,397,1,10,7
2487,176,2024-01-07,1900-01-01 10:09:00,10,Pain Reliever,1,434.18,Health & Wellness,281,1,10,7
2487,176,2024-01-07,1900-01-01 10:09:00,10,Eggs,3,330.93,Dairy & Eggs,622,1,10,7
2487,176,2024-01-07,1900-01-01 10:09:00,10,Onion,2,437.01,Fruits & Vegetables,612,1,10,7
